Epoch 0: TrainLoss=1.017406e+01, Pen=1.168410e+00, EvalMSE=6.775728e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.266142e+00, Pen=5.438603e-01, EvalMSE=5.659087e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.003090e-01, Pen=4.236396e-01, EvalMSE=5.084386e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.230231e-01, Pen=3.758700e-01, EvalMSE=5.029998e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.541943e-01, Pen=3.774860e-01, EvalMSE=5.011621e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.273176e-01, Pen=3.746633e-01, EvalMSE=4.971698e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.103327e-01, Pen=3.591919e-01, EvalMSE=4.886952e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.063744e-02, Pen=3.223472e-01, EvalMSE=4.667741e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.541363e-02, Pen=2.411687e-01, EvalMSE=3.997565e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.537458e-02, Pen=1.767433e-01, EvalMSE=3.223823e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.186776e-02, Pen=1.577481e-01, EvalMSE=2.909781e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.368112e-03, Pen=1.517526e-01, EvalMSE=2.776504e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.028950e-03, Pen=1.512757e-01, EvalMSE=2.739536e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.806869e-03, Pen=1.521215e-01, EvalMSE=2.733479e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.112859e-03, Pen=1.528555e-01, EvalMSE=2.733448e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
