Epoch 0: TrainLoss=3.918598e+00, Pen=1.126408e+00, EvalMSE=1.277702e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.178391e+00, Pen=3.868714e-01, EvalMSE=1.073273e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.762976e-01, Pen=2.496578e-01, EvalMSE=5.915680e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.124704e-01, Pen=4.631470e-02, EvalMSE=4.454352e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.168353e-01, Pen=1.802617e-02, EvalMSE=3.793942e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.695284e-02, Pen=1.039593e-02, EvalMSE=3.317744e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.277414e-02, Pen=8.826109e-03, EvalMSE=3.030721e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.146040e-02, Pen=8.053678e-03, EvalMSE=2.861419e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.511734e-02, Pen=7.595797e-03, EvalMSE=2.759919e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.073964e-02, Pen=7.351329e-03, EvalMSE=2.678530e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.738290e-02, Pen=7.290885e-03, EvalMSE=2.589036e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.481026e-02, Pen=7.216215e-03, EvalMSE=2.495450e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.273943e-02, Pen=7.122309e-03, EvalMSE=2.401281e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.099233e-02, Pen=7.000600e-03, EvalMSE=2.322647e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.528300e-03, Pen=6.869637e-03, EvalMSE=2.263648e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=8.330043e-03, Pen=6.753196e-03, EvalMSE=2.214567e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=7.335275e-03, Pen=6.666149e-03, EvalMSE=2.173109e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=6.480055e-03, Pen=6.592792e-03, EvalMSE=2.138824e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=5.741410e-03, Pen=6.527358e-03, EvalMSE=2.110779e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.104640e-03, Pen=6.458855e-03, EvalMSE=2.088612e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.571424e-03, Pen=6.404890e-03, EvalMSE=2.071195e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.061127e-03, Pen=6.344254e-03, EvalMSE=2.056726e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.647256e-03, Pen=6.307152e-03, EvalMSE=2.046756e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.302836e-03, Pen=6.274980e-03, EvalMSE=2.039834e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.013988e-03, Pen=6.256933e-03, EvalMSE=2.033679e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.765721e-03, Pen=6.250835e-03, EvalMSE=2.027889e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.548389e-03, Pen=6.249336e-03, EvalMSE=2.021927e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.352624e-03, Pen=6.250741e-03, EvalMSE=2.015831e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.174804e-03, Pen=6.256917e-03, EvalMSE=2.009279e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.009596e-03, Pen=6.267278e-03, EvalMSE=2.001984e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.953053e-03, Pen=6.203854e-03, EvalMSE=2.000757e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.722867e-03, Pen=6.294584e-03, EvalMSE=1.987288e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.610828e-03, Pen=6.345010e-03, EvalMSE=1.976760e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.506407e-03, Pen=6.315925e-03, EvalMSE=1.974757e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.423631e-03, Pen=6.323270e-03, EvalMSE=1.969640e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.640477e+00, Pen=1.119921e+00, EvalMSE=1.293842e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.955849e+00, Pen=3.641910e-01, EvalMSE=1.017039e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.372485e-01, Pen=2.302648e-01, EvalMSE=6.192672e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.480407e-01, Pen=8.278089e-02, EvalMSE=4.628557e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.506442e-01, Pen=4.094533e-02, EvalMSE=4.113882e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.678429e-02, Pen=2.457469e-02, EvalMSE=3.694450e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.027060e-02, Pen=1.471877e-02, EvalMSE=3.270106e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.013343e-02, Pen=1.090055e-02, EvalMSE=2.985797e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.061669e-02, Pen=9.579373e-03, EvalMSE=2.830981e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.483528e-02, Pen=8.742225e-03, EvalMSE=2.688539e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.972393e-02, Pen=8.094993e-03, EvalMSE=2.525449e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.619206e-02, Pen=7.785017e-03, EvalMSE=2.376955e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.333106e-02, Pen=7.686093e-03, EvalMSE=2.242223e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.129246e-02, Pen=7.570671e-03, EvalMSE=2.146436e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.950053e-03, Pen=7.388071e-03, EvalMSE=2.096541e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=8.854991e-03, Pen=7.223800e-03, EvalMSE=2.069413e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=7.921101e-03, Pen=7.080750e-03, EvalMSE=2.056916e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.098072e-03, Pen=6.955839e-03, EvalMSE=2.051643e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.342829e-03, Pen=6.845048e-03, EvalMSE=2.050844e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.651532e-03, Pen=6.737228e-03, EvalMSE=2.052971e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=5.033464e-03, Pen=6.664380e-03, EvalMSE=2.053993e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.493204e-03, Pen=6.571031e-03, EvalMSE=2.056147e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.930659e-03, Pen=6.547156e-03, EvalMSE=2.044101e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.446744e-03, Pen=6.488532e-03, EvalMSE=2.030817e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.074838e-03, Pen=6.447429e-03, EvalMSE=2.016188e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.776801e-03, Pen=6.368101e-03, EvalMSE=2.006669e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.544834e-03, Pen=6.324038e-03, EvalMSE=1.998243e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.361449e-03, Pen=6.250766e-03, EvalMSE=1.994391e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.214221e-03, Pen=6.210862e-03, EvalMSE=1.990302e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.101248e-03, Pen=6.182660e-03, EvalMSE=1.988361e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.008782e-03, Pen=6.192108e-03, EvalMSE=1.981286e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.912122e-03, Pen=6.110687e-03, EvalMSE=1.987345e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.846935e-03, Pen=6.059040e-03, EvalMSE=1.989563e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.773049e-03, Pen=6.068156e-03, EvalMSE=1.986865e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.714209e-03, Pen=6.055452e-03, EvalMSE=1.986191e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.936414e+00, Pen=4.807617e-01, EvalMSE=1.274529e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.488237e+00, Pen=4.296627e-01, EvalMSE=1.001644e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.461084e-01, Pen=7.552979e-02, EvalMSE=4.658169e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.212648e-01, Pen=2.027129e-02, EvalMSE=3.935619e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.066413e-02, Pen=1.095800e-02, EvalMSE=3.457103e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.332360e-02, Pen=8.160068e-03, EvalMSE=3.108540e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.999790e-02, Pen=7.403430e-03, EvalMSE=2.871810e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.313968e-02, Pen=7.166783e-03, EvalMSE=2.735514e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.921011e-02, Pen=7.078776e-03, EvalMSE=2.656894e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
