Epoch 0: TrainLoss=3.517044e+00, Pen=1.194847e+00, EvalMSE=1.427994e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.897551e+00, Pen=3.841503e-01, EvalMSE=1.145313e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.548198e+00, Pen=3.978948e-01, EvalMSE=1.073233e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=9.483825e-01, Pen=1.727280e-01, EvalMSE=6.697091e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=5.501546e-01, Pen=8.497504e-02, EvalMSE=5.707474e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.034142e-01, Pen=4.984266e-02, EvalMSE=5.650653e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.278480e-01, Pen=3.523909e-02, EvalMSE=5.385099e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.769922e-01, Pen=2.702583e-02, EvalMSE=5.033255e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.359839e-01, Pen=2.226377e-02, EvalMSE=4.660785e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.039099e-01, Pen=1.913192e-02, EvalMSE=4.273784e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.788933e-01, Pen=1.669000e-02, EvalMSE=3.920582e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.530508e-01, Pen=1.553304e-02, EvalMSE=3.563895e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.267765e-01, Pen=1.374910e-02, EvalMSE=3.180615e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.034314e-01, Pen=1.280631e-02, EvalMSE=2.820330e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=8.455253e-02, Pen=1.139411e-02, EvalMSE=2.536551e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=7.103430e-02, Pen=1.014951e-02, EvalMSE=2.359330e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.099762e-02, Pen=9.117224e-03, EvalMSE=2.243728e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=5.317242e-02, Pen=8.323941e-03, EvalMSE=2.174974e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.640942e-02, Pen=7.718492e-03, EvalMSE=2.150460e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.005529e-02, Pen=7.254554e-03, EvalMSE=2.166886e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
