Epoch 0: TrainLoss=2.176601e+02, Pen=1.088206e+00, EvalMSE=6.807730e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.248280e+02, Pen=1.179124e-02, EvalMSE=9.476440e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.933813e+01, Pen=4.014998e-02, EvalMSE=1.017237e-03 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.007521e+01, Pen=4.866939e-02, EvalMSE=8.589563e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.205723e+01, Pen=4.341393e-02, EvalMSE=7.527615e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.803203e+01, Pen=3.865587e-02, EvalMSE=6.923956e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.556605e+01, Pen=3.591690e-02, EvalMSE=6.469792e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.363182e+01, Pen=3.352793e-02, EvalMSE=6.156068e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.176530e+01, Pen=3.104961e-02, EvalMSE=5.899885e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.977454e+01, Pen=2.786374e-02, EvalMSE=5.671490e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.739962e+01, Pen=2.163943e-02, EvalMSE=5.477150e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.573579e+01, Pen=1.966637e-02, EvalMSE=5.288953e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.409372e+01, Pen=1.931416e-02, EvalMSE=4.979597e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.208217e+01, Pen=1.276942e-02, EvalMSE=4.057240e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.061844e+01, Pen=1.336555e-02, EvalMSE=3.803597e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.925588e+01, Pen=1.530367e-02, EvalMSE=3.805179e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.797948e+01, Pen=1.711540e-02, EvalMSE=3.720421e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.689714e+01, Pen=2.138669e-02, EvalMSE=3.646952e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.585889e+01, Pen=2.719387e-02, EvalMSE=3.640002e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.490539e+01, Pen=3.330230e-02, EvalMSE=3.611403e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.410826e+01, Pen=4.051280e-02, EvalMSE=3.621853e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.336861e+01, Pen=4.763368e-02, EvalMSE=3.623806e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.268943e+01, Pen=5.410371e-02, EvalMSE=3.618532e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.202886e+01, Pen=5.938636e-02, EvalMSE=3.598349e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.134002e+01, Pen=5.950797e-02, EvalMSE=3.477405e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.081873e+01, Pen=5.319522e-02, EvalMSE=3.165744e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.491802e+00, Pen=2.312367e-03, EvalMSE=1.541177e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.829611e+00, Pen=2.222289e-03, EvalMSE=1.574138e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.280493e+00, Pen=2.005341e-03, EvalMSE=1.605451e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.805101e+00, Pen=1.730818e-03, EvalMSE=1.630641e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.384759e+00, Pen=1.460638e-03, EvalMSE=1.642936e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.008301e+00, Pen=1.223586e-03, EvalMSE=1.640468e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.667876e+00, Pen=1.028118e-03, EvalMSE=1.624591e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.356944e+00, Pen=8.720739e-04, EvalMSE=1.598607e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.062657e+00, Pen=7.459804e-04, EvalMSE=1.566019e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.024852e+02, Pen=7.909818e-01, EvalMSE=6.701165e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.158482e+02, Pen=1.308156e-02, EvalMSE=9.393503e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.177229e+01, Pen=1.198132e-02, EvalMSE=9.914383e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.764495e+01, Pen=3.153506e-03, EvalMSE=7.513911e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 400: TrainLoss=5.199592e+01, Pen=1.849574e-03, EvalMSE=6.458870e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.883738e+01, Pen=1.516234e-03, EvalMSE=5.904085e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.620384e+01, Pen=1.509461e-03, EvalMSE=5.525384e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.423672e+01, Pen=1.593913e-03, EvalMSE=5.216917e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.233270e+01, Pen=1.685405e-03, EvalMSE=4.972573e-04 (h1=2, h_n=0.225018, lr=0.005, loss=mse)
