Epoch 0: TrainLoss=1.088919e+01, Pen=3.289057e+00, EvalMSE=2.792088e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.426544e+00, Pen=2.472812e-01, EvalMSE=2.669118e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.682590e+00, Pen=2.544934e-01, EvalMSE=2.235805e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.003894e+00, Pen=2.261324e-01, EvalMSE=1.880510e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.314841e+00, Pen=1.359507e-01, EvalMSE=1.568281e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.762451e+00, Pen=7.203568e-02, EvalMSE=1.362333e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.335087e+00, Pen=6.313670e-02, EvalMSE=1.184680e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.054598e+00, Pen=4.435886e-02, EvalMSE=1.139233e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.582804e-01, Pen=2.871184e-02, EvalMSE=1.079596e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.877642e-01, Pen=1.609482e-02, EvalMSE=9.758154e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.700891e-01, Pen=1.236344e-02, EvalMSE=8.843752e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.849729e-01, Pen=9.816623e-03, EvalMSE=8.090645e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.211353e-01, Pen=8.174958e-03, EvalMSE=7.398658e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.717762e-01, Pen=7.125569e-03, EvalMSE=6.795646e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.319147e-01, Pen=6.414990e-03, EvalMSE=6.301719e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.986287e-01, Pen=5.978008e-03, EvalMSE=5.922234e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.709775e-01, Pen=5.737009e-03, EvalMSE=5.617475e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.478272e-01, Pen=5.595234e-03, EvalMSE=5.378224e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.281445e-01, Pen=5.509271e-03, EvalMSE=5.188874e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.103987e-01, Pen=5.371986e-03, EvalMSE=4.935350e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.867333e-01, Pen=5.007920e-03, EvalMSE=4.486198e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.696663e-01, Pen=4.373607e-03, EvalMSE=4.529038e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.563918e-01, Pen=4.195116e-03, EvalMSE=4.516250e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.448075e-01, Pen=4.107474e-03, EvalMSE=4.477185e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.345222e-01, Pen=4.059682e-03, EvalMSE=4.434007e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.254150e-01, Pen=4.036126e-03, EvalMSE=4.395280e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.173178e-01, Pen=4.012261e-03, EvalMSE=4.358576e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.076658e-01, Pen=3.612134e-03, EvalMSE=4.269851e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.772884e-02, Pen=3.044159e-03, EvalMSE=4.100338e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.783251e-02, Pen=3.160256e-03, EvalMSE=4.072697e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.156643e-02, Pen=3.251790e-03, EvalMSE=4.003767e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.643253e-02, Pen=3.283266e-03, EvalMSE=3.955269e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.196736e-02, Pen=3.295598e-03, EvalMSE=3.924344e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=5.803057e-02, Pen=3.305725e-03, EvalMSE=3.905309e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=5.454729e-02, Pen=3.319771e-03, EvalMSE=3.894373e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.582487e+01, Pen=1.381837e+00, EvalMSE=2.680853e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.488756e+00, Pen=2.819465e-01, EvalMSE=3.247979e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.015564e+00, Pen=4.511517e-01, EvalMSE=3.010318e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.640730e+00, Pen=4.209357e-01, EvalMSE=2.688017e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.484390e+00, Pen=3.823158e-01, EvalMSE=2.363787e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.595113e+00, Pen=3.346455e-01, EvalMSE=2.124187e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.834800e+00, Pen=2.132009e-01, EvalMSE=1.773213e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.151290e+00, Pen=9.826019e-02, EvalMSE=1.454632e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.609169e+00, Pen=4.411338e-02, EvalMSE=1.303476e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.188932e+00, Pen=2.250167e-02, EvalMSE=1.033031e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=8.998999e-01, Pen=1.503959e-02, EvalMSE=9.093873e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.032586e-01, Pen=1.071715e-02, EvalMSE=8.208276e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.648329e-01, Pen=8.276257e-03, EvalMSE=7.458885e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.647641e-01, Pen=6.901845e-03, EvalMSE=6.879528e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.910999e-01, Pen=6.126016e-03, EvalMSE=6.465827e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.359390e-01, Pen=5.700258e-03, EvalMSE=6.182796e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.939157e-01, Pen=5.487447e-03, EvalMSE=5.996943e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.613552e-01, Pen=5.404475e-03, EvalMSE=5.876546e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.356958e-01, Pen=5.398898e-03, EvalMSE=5.794963e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.151074e-01, Pen=5.435175e-03, EvalMSE=5.733937e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.982471e-01, Pen=5.487014e-03, EvalMSE=5.683405e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.840908e-01, Pen=5.532200e-03, EvalMSE=5.639501e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.717756e-01, Pen=5.545455e-03, EvalMSE=5.603645e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.604964e-01, Pen=5.493997e-03, EvalMSE=5.581722e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.498233e-01, Pen=5.376393e-03, EvalMSE=5.572212e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.400554e-01, Pen=5.261631e-03, EvalMSE=5.556313e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.313715e-01, Pen=5.187000e-03, EvalMSE=5.529111e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.236586e-01, Pen=5.138698e-03, EvalMSE=5.497703e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.168029e-01, Pen=5.101603e-03, EvalMSE=5.465847e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.107004e-01, Pen=5.069541e-03, EvalMSE=5.434754e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.052467e-01, Pen=5.041048e-03, EvalMSE=5.404837e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.003293e-01, Pen=5.017336e-03, EvalMSE=5.376069e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.578104e-02, Pen=5.003972e-03, EvalMSE=5.347597e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.124921e-02, Pen=4.994566e-03, EvalMSE=5.319993e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.732328e-02, Pen=4.941219e-03, EvalMSE=5.301678e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.220748e+01, Pen=1.389844e+00, EvalMSE=2.672250e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.272132e+00, Pen=3.555157e-01, EvalMSE=3.118299e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.338835e+00, Pen=3.167201e-01, EvalMSE=2.746058e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.394158e+00, Pen=2.235332e-01, EvalMSE=2.202897e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.258879e+00, Pen=1.476369e-01, EvalMSE=1.822581e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.260616e+00, Pen=5.423152e-02, EvalMSE=1.520979e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.573261e+00, Pen=2.306467e-02, EvalMSE=1.304125e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.128520e+00, Pen=9.941517e-03, EvalMSE=1.142220e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.347157e-01, Pen=7.073936e-03, EvalMSE=1.009755e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.377270e-01, Pen=4.491625e-03, EvalMSE=8.846561e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.937048e-01, Pen=4.200221e-03, EvalMSE=7.643444e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.934814e-01, Pen=4.300201e-03, EvalMSE=6.891799e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.244030e-01, Pen=4.258685e-03, EvalMSE=6.426915e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.750684e-01, Pen=4.109889e-03, EvalMSE=6.124958e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.381551e-01, Pen=3.912388e-03, EvalMSE=5.909403e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.095559e-01, Pen=3.733465e-03, EvalMSE=5.745668e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.869377e-01, Pen=3.599190e-03, EvalMSE=5.621755e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.687718e-01, Pen=3.502966e-03, EvalMSE=5.531090e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.539614e-01, Pen=3.436007e-03, EvalMSE=5.465356e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.416219e-01, Pen=3.389783e-03, EvalMSE=5.418078e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.307457e-01, Pen=3.350755e-03, EvalMSE=5.389993e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.205714e-01, Pen=3.307809e-03, EvalMSE=5.385824e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.116086e-01, Pen=3.292158e-03, EvalMSE=5.378290e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.038797e-01, Pen=3.293064e-03, EvalMSE=5.362046e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=9.720553e-02, Pen=3.300182e-03, EvalMSE=5.343265e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.138577e-02, Pen=3.310225e-03, EvalMSE=5.323705e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.622608e-02, Pen=3.320927e-03, EvalMSE=5.304038e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.155482e-02, Pen=3.330575e-03, EvalMSE=5.284340e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.723841e-02, Pen=3.338089e-03, EvalMSE=5.264428e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.320411e-02, Pen=3.343637e-03, EvalMSE=5.244508e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=6.941412e-02, Pen=3.348792e-03, EvalMSE=5.224920e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.582022e-02, Pen=3.355014e-03, EvalMSE=5.205147e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.238083e-02, Pen=3.362756e-03, EvalMSE=5.184370e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=5.907412e-02, Pen=3.372126e-03, EvalMSE=5.162432e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=5.589556e-02, Pen=3.383372e-03, EvalMSE=5.139908e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.397623e+01, Pen=2.064372e+00, EvalMSE=2.785174e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.076373e+00, Pen=4.057440e-01, EvalMSE=3.217086e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.995990e+00, Pen=6.265135e-01, EvalMSE=3.116259e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.074697e+00, Pen=6.751354e-01, EvalMSE=2.917678e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.296521e+00, Pen=6.466331e-01, EvalMSE=2.656044e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.743464e+00, Pen=5.883769e-01, EvalMSE=2.439217e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.361759e+00, Pen=5.302927e-01, EvalMSE=2.282791e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.085024e+00, Pen=4.637541e-01, EvalMSE=2.153605e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.826476e+00, Pen=3.806059e-01, EvalMSE=1.990347e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.544303e+00, Pen=2.495115e-01, EvalMSE=1.677520e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.229974e+00, Pen=1.027095e-01, EvalMSE=1.273102e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=9.642523e-01, Pen=4.294951e-02, EvalMSE=1.052037e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=7.635164e-01, Pen=2.103914e-02, EvalMSE=9.391920e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=6.187209e-01, Pen=1.253097e-02, EvalMSE=8.594034e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.144268e-01, Pen=8.855614e-03, EvalMSE=7.846989e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.382672e-01, Pen=7.150935e-03, EvalMSE=7.167363e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.806740e-01, Pen=6.382456e-03, EvalMSE=6.565403e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.348883e-01, Pen=6.170434e-03, EvalMSE=6.096209e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.981442e-01, Pen=6.237474e-03, EvalMSE=5.808988e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.681059e-01, Pen=6.347343e-03, EvalMSE=5.566835e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.429730e-01, Pen=6.295088e-03, EvalMSE=5.375901e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.204804e-01, Pen=5.774022e-03, EvalMSE=5.385759e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.990967e-01, Pen=5.331658e-03, EvalMSE=5.459271e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.766942e-01, Pen=5.680520e-03, EvalMSE=5.831977e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.576739e-01, Pen=6.091505e-03, EvalMSE=5.387906e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.453763e-01, Pen=6.126419e-03, EvalMSE=4.885721e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.358319e-01, Pen=6.058273e-03, EvalMSE=4.608590e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.278431e-01, Pen=5.945626e-03, EvalMSE=4.458960e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.209179e-01, Pen=5.818952e-03, EvalMSE=4.370584e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.147976e-01, Pen=5.692386e-03, EvalMSE=4.311264e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.093038e-01, Pen=5.570749e-03, EvalMSE=4.267028e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.042959e-01, Pen=5.455802e-03, EvalMSE=4.230945e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.965909e-02, Pen=5.348145e-03, EvalMSE=4.198631e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=9.529939e-02, Pen=5.246516e-03, EvalMSE=4.167184e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=9.114582e-02, Pen=5.148284e-03, EvalMSE=4.134959e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.146884e+01, Pen=1.366062e+00, EvalMSE=2.855075e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.625333e+00, Pen=3.540625e-01, EvalMSE=3.065739e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.644960e+00, Pen=5.101577e-01, EvalMSE=2.917595e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.842743e+00, Pen=4.465354e-01, EvalMSE=2.444831e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.093637e+00, Pen=3.342333e-01, EvalMSE=2.043613e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.348725e+00, Pen=1.522452e-01, EvalMSE=1.559845e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.762966e+00, Pen=7.253044e-02, EvalMSE=1.316688e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.354440e+00, Pen=3.326453e-02, EvalMSE=1.203814e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.043084e+00, Pen=1.581110e-02, EvalMSE=1.053677e-04 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 900: TrainLoss=8.146787e-01, Pen=9.971431e-03, EvalMSE=9.146834e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.473991e-01, Pen=7.547108e-03, EvalMSE=8.056729e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.227307e-01, Pen=6.167029e-03, EvalMSE=7.347791e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.341360e-01, Pen=5.672020e-03, EvalMSE=6.904453e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.688339e-01, Pen=5.461881e-03, EvalMSE=6.614935e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.191738e-01, Pen=5.387263e-03, EvalMSE=6.399004e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.802886e-01, Pen=5.406926e-03, EvalMSE=6.195070e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.490515e-01, Pen=5.474298e-03, EvalMSE=5.991058e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.233780e-01, Pen=5.558671e-03, EvalMSE=5.788659e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.017971e-01, Pen=5.653410e-03, EvalMSE=5.586537e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.831524e-01, Pen=5.760690e-03, EvalMSE=5.380689e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.663983e-01, Pen=5.882467e-03, EvalMSE=5.163711e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.506406e-01, Pen=6.009061e-03, EvalMSE=4.930954e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.357403e-01, Pen=6.104429e-03, EvalMSE=4.704617e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.220506e-01, Pen=6.078517e-03, EvalMSE=4.522647e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.105306e-01, Pen=6.082625e-03, EvalMSE=4.388346e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.017575e-01, Pen=6.115189e-03, EvalMSE=4.301584e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.459545e-02, Pen=6.069598e-03, EvalMSE=4.246088e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.856270e-02, Pen=5.972657e-03, EvalMSE=4.210377e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.338569e-02, Pen=5.850549e-03, EvalMSE=4.188657e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.889178e-02, Pen=5.716696e-03, EvalMSE=4.177193e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.496099e-02, Pen=5.578774e-03, EvalMSE=4.173021e-05 (h1=12, h_n=0.776215, lr=0.005, loss=mse)
