Epoch 0: TrainLoss=7.693236e+00, EvalMSE=2.756801e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.606225e+00, EvalMSE=3.516273e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.695479e+00, EvalMSE=3.148523e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.930566e+00, EvalMSE=2.374959e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.204076e+00, EvalMSE=1.729968e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.027716e-01, EvalMSE=1.393298e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.984337e-01, EvalMSE=1.335826e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.768336e-01, EvalMSE=1.246321e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.707594e-01, EvalMSE=1.082991e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.015077e-01, EvalMSE=9.517081e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.559266e-01, EvalMSE=8.616409e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.246167e-01, EvalMSE=8.030658e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.021998e-01, EvalMSE=7.663003e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=8.526604e-02, EvalMSE=7.430735e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=7.186179e-02, EvalMSE=7.276001e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=6.098548e-02, EvalMSE=7.162407e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=5.209855e-02, EvalMSE=7.073213e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.484594e-02, EvalMSE=7.004121e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.894722e-02, EvalMSE=6.955399e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.415794e-02, EvalMSE=6.926497e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.026194e-02, EvalMSE=6.914029e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.707945e-02, EvalMSE=6.912872e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.446812e-02, EvalMSE=6.918548e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.230986e-02, EvalMSE=6.928765e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.050591e-02, EvalMSE=6.942400e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.897694e-02, EvalMSE=6.958330e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.766108e-02, EvalMSE=6.975394e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.651135e-02, EvalMSE=6.992560e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.549491e-02, EvalMSE=7.008948e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.459309e-02, EvalMSE=7.023778e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.379610e-02, EvalMSE=7.036555e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.309418e-02, EvalMSE=7.047234e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.247508e-02, EvalMSE=7.056071e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.192642e-02, EvalMSE=7.063387e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.143742e-02, EvalMSE=7.069441e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.386040e+00, EvalMSE=2.757062e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.584721e+00, EvalMSE=3.093054e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.963448e+00, EvalMSE=2.854489e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.469569e+00, EvalMSE=2.334892e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 400: TrainLoss=9.992487e-01, EvalMSE=1.846782e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.412250e-01, EvalMSE=1.445854e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.247818e-01, EvalMSE=1.303783e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.109830e-01, EvalMSE=1.263124e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.466386e-01, EvalMSE=1.225983e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.067307e-01, EvalMSE=1.180330e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.798678e-01, EvalMSE=1.130616e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.605400e-01, EvalMSE=1.082340e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.458477e-01, EvalMSE=1.037957e-04 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.339833e-01, EvalMSE=9.969688e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.234240e-01, EvalMSE=9.550027e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.102754e-01, EvalMSE=8.964965e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=8.891468e-02, EvalMSE=8.194622e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.099843e-02, EvalMSE=7.604735e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=5.917077e-02, EvalMSE=7.144195e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.026800e-02, EvalMSE=6.784014e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.344074e-02, EvalMSE=6.516825e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.822796e-02, EvalMSE=6.330236e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.421849e-02, EvalMSE=6.205066e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.102166e-02, EvalMSE=6.122349e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.832156e-02, EvalMSE=6.068438e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.594552e-02, EvalMSE=6.041558e-05 (h1=16, h_n=0.925304, lr=0.005, loss=mse)
