Epoch 0: TrainLoss=3.327613e+00, Pen=1.416872e+00, EvalMSE=1.189374e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.737841e+00, Pen=6.215628e-01, EvalMSE=1.217413e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.320989e+00, Pen=5.473440e-01, EvalMSE=1.077311e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.160834e-01, Pen=2.991648e-01, EvalMSE=7.221664e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=5.298485e-01, Pen=1.496258e-01, EvalMSE=5.929888e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.825080e-01, Pen=8.688614e-02, EvalMSE=5.514586e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.047799e-01, Pen=6.263407e-02, EvalMSE=5.241031e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.526667e-01, Pen=5.210780e-02, EvalMSE=4.754957e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.056747e-01, Pen=4.484086e-02, EvalMSE=4.041358e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.653951e-01, Pen=3.874718e-02, EvalMSE=3.404731e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.337697e-01, Pen=3.341981e-02, EvalMSE=2.981019e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.096595e-01, Pen=2.864770e-02, EvalMSE=2.716843e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.200552e-02, Pen=2.458365e-02, EvalMSE=2.550119e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=7.903860e-02, Pen=2.124031e-02, EvalMSE=2.445208e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=6.919916e-02, Pen=1.855755e-02, EvalMSE=2.374706e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=6.119367e-02, Pen=1.636156e-02, EvalMSE=2.320490e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=5.468402e-02, Pen=1.462385e-02, EvalMSE=2.279949e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.938391e-02, Pen=1.322954e-02, EvalMSE=2.238806e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=4.494162e-02, Pen=1.206811e-02, EvalMSE=2.193787e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.114229e-02, Pen=1.112555e-02, EvalMSE=2.143473e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.784829e-02, Pen=1.039241e-02, EvalMSE=2.092728e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
