Epoch 0: TrainLoss=1.372172e+01, Pen=3.183015e+00, EvalMSE=6.921599e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.177343e+00, Pen=2.961027e-01, EvalMSE=6.659375e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.900529e+00, Pen=7.410331e-01, EvalMSE=6.703508e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.415489e+00, Pen=5.825387e-01, EvalMSE=6.278776e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.004222e+00, Pen=4.585180e-01, EvalMSE=5.826955e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.725727e-01, Pen=3.735089e-01, EvalMSE=5.268801e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.361655e-01, Pen=3.248648e-01, EvalMSE=4.686806e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.868140e-01, Pen=3.053878e-01, EvalMSE=4.260765e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.941406e-01, Pen=2.930640e-01, EvalMSE=4.032927e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.309646e-01, Pen=2.724324e-01, EvalMSE=3.904818e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=9.419385e-02, Pen=2.617706e-01, EvalMSE=3.815309e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.417504e-02, Pen=2.569205e-01, EvalMSE=3.776638e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=6.188663e-02, Pen=2.531283e-01, EvalMSE=3.753773e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.374764e-02, Pen=2.489790e-01, EvalMSE=3.730896e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.791944e-02, Pen=2.443302e-01, EvalMSE=3.704327e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
