Epoch 0: TrainLoss=3.985801e+00, Pen=1.683806e+00, EvalMSE=1.254946e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.074829e+00, Pen=5.850033e-01, EvalMSE=1.248399e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.679733e+00, Pen=6.919872e-01, EvalMSE=1.248814e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.205041e+00, Pen=3.345421e-01, EvalMSE=8.749130e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.829553e-01, Pen=1.360281e-01, EvalMSE=5.619373e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=4.769455e-01, Pen=6.333774e-02, EvalMSE=5.599356e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=3.823584e-01, Pen=3.886921e-02, EvalMSE=5.566940e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.243795e-01, Pen=2.751352e-02, EvalMSE=5.217501e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.798373e-01, Pen=2.137411e-02, EvalMSE=4.803977e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.402778e-01, Pen=1.772860e-02, EvalMSE=4.365030e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.004019e-01, Pen=1.641900e-02, EvalMSE=3.935444e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.615588e-01, Pen=1.622479e-02, EvalMSE=3.465656e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.330901e-01, Pen=1.500647e-02, EvalMSE=3.109314e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.119241e-01, Pen=1.341576e-02, EvalMSE=2.858237e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.414530e-02, Pen=1.195183e-02, EvalMSE=2.654073e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=7.884954e-02, Pen=1.072760e-02, EvalMSE=2.477294e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.665046e-02, Pen=9.769026e-03, EvalMSE=2.335772e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=5.735767e-02, Pen=9.026406e-03, EvalMSE=2.225439e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=5.029920e-02, Pen=8.471609e-03, EvalMSE=2.138934e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.479869e-02, Pen=8.069600e-03, EvalMSE=2.074587e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.043153e-02, Pen=7.774964e-03, EvalMSE=2.028974e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=3.692437e-02, Pen=7.552838e-03, EvalMSE=1.999003e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.407996e-02, Pen=7.380229e-03, EvalMSE=1.980966e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.174116e-02, Pen=7.242405e-03, EvalMSE=1.971517e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.978401e-02, Pen=7.129590e-03, EvalMSE=1.968123e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.811159e-02, Pen=7.035275e-03, EvalMSE=1.969138e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.664434e-02, Pen=6.954922e-03, EvalMSE=1.974094e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.533138e-02, Pen=6.884899e-03, EvalMSE=1.983385e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.418515e-02, Pen=6.823211e-03, EvalMSE=1.995342e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.321646e-02, Pen=6.770377e-03, EvalMSE=2.006653e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.238922e-02, Pen=6.726122e-03, EvalMSE=2.015777e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.166247e-02, Pen=6.688802e-03, EvalMSE=2.022606e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.100925e-02, Pen=6.656675e-03, EvalMSE=2.027724e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.041562e-02, Pen=6.628298e-03, EvalMSE=2.031855e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.987596e-02, Pen=6.602141e-03, EvalMSE=2.035330e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 0: TrainLoss=2.638724e+00, Pen=1.070813e+00, EvalMSE=1.232480e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.521076e+00, Pen=5.032196e-01, EvalMSE=1.085141e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.025669e+00, Pen=3.635582e-01, EvalMSE=8.345828e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.863436e-01, Pen=1.505601e-01, EvalMSE=5.807347e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.943755e-01, Pen=8.089761e-02, EvalMSE=5.578165e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.002289e-01, Pen=5.695484e-02, EvalMSE=5.160900e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.425320e-01, Pen=4.935042e-02, EvalMSE=4.626457e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.043622e-01, Pen=4.701107e-02, EvalMSE=4.217461e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.775156e-01, Pen=4.663821e-02, EvalMSE=3.995555e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
