Epoch 0: TrainLoss=3.632057e+01, EvalMSE=2.834007e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.342800e+01, EvalMSE=4.152911e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.864276e+01, EvalMSE=3.703706e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.507661e+01, EvalMSE=3.133519e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.232506e+01, EvalMSE=2.375132e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 500: TrainLoss=9.771626e+00, EvalMSE=1.536113e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.636133e+00, EvalMSE=1.598945e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.435298e+00, EvalMSE=2.398018e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.641476e+00, EvalMSE=3.347294e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.156321e+00, EvalMSE=4.288062e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.827887e+00, EvalMSE=5.054109e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.573662e+00, EvalMSE=5.359265e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.324264e+00, EvalMSE=4.864205e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.126122e+00, EvalMSE=4.388062e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.963481e+00, EvalMSE=4.114403e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.819921e+00, EvalMSE=3.936280e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.662344e+00, EvalMSE=3.719742e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.483765e+00, EvalMSE=3.314624e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.332038e+00, EvalMSE=3.048674e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.231963e+00, EvalMSE=1.102932e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.964098e+00, EvalMSE=1.261364e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.827532e+00, EvalMSE=1.205676e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.687409e+00, EvalMSE=1.088727e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.564462e+00, EvalMSE=1.005415e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.453451e+00, EvalMSE=9.275778e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.344827e+00, EvalMSE=8.455078e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.229735e+00, EvalMSE=7.538777e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.133382e+00, EvalMSE=7.273339e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.065424e+00, EvalMSE=7.484163e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.012680e+00, EvalMSE=7.694472e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=9.686229e-01, EvalMSE=7.785351e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.299099e-01, EvalMSE=7.732440e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.936204e-01, EvalMSE=7.596928e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.532915e-01, EvalMSE=7.383669e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.970549e-01, EvalMSE=6.951893e-05 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.503274e+01, EvalMSE=2.767463e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.640280e+01, EvalMSE=4.698412e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.996285e+01, EvalMSE=4.897139e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.550690e+01, EvalMSE=4.750300e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.238359e+01, EvalMSE=3.745475e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.021507e+01, EvalMSE=2.924618e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.687575e+00, EvalMSE=2.521295e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.489030e+00, EvalMSE=2.257895e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.608287e+00, EvalMSE=1.953983e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.850025e+00, EvalMSE=1.443376e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=5.246554e+00, EvalMSE=1.318767e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.690839e+00, EvalMSE=1.350519e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.185330e+00, EvalMSE=1.487384e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.798819e+00, EvalMSE=1.631496e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.496980e+00, EvalMSE=1.730327e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.256723e+00, EvalMSE=1.788296e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.058822e+00, EvalMSE=1.823810e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.890107e+00, EvalMSE=1.851491e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.743889e+00, EvalMSE=1.863793e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.616064e+00, EvalMSE=1.853736e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.503279e+00, EvalMSE=1.824312e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.402314e+00, EvalMSE=1.785166e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.310989e+00, EvalMSE=1.749779e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.226766e+00, EvalMSE=1.724638e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.125320e+00, EvalMSE=1.748431e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.038084e+00, EvalMSE=1.712571e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.964243e+00, EvalMSE=1.621106e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.894853e+00, EvalMSE=1.547398e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.790928e+00, EvalMSE=1.480509e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.715376e+00, EvalMSE=1.428064e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.650643e+00, EvalMSE=1.312883e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.595351e+00, EvalMSE=1.226017e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.544649e+00, EvalMSE=1.156020e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.496842e+00, EvalMSE=1.098631e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.451226e+00, EvalMSE=1.049778e-04 (h1=7, h_n=0.40482, lr=0.005, loss=mse)
