Epoch 0: TrainLoss=4.858128e+01, Pen=1.269605e+00, EvalMSE=2.785088e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.098137e+01, Pen=3.712554e-02, EvalMSE=2.585923e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.958634e+01, Pen=4.901876e-02, EvalMSE=1.840864e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.179443e+01, Pen=8.151250e-03, EvalMSE=1.412962e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=6.326431e+00, Pen=6.996809e-04, EvalMSE=1.372487e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.495388e+00, Pen=5.276710e-04, EvalMSE=1.101828e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.635889e+00, Pen=6.657348e-04, EvalMSE=8.817359e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.064341e+00, Pen=9.991948e-04, EvalMSE=6.186943e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.772655e-01, Pen=1.291785e-03, EvalMSE=4.938775e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.083476e-01, Pen=1.488020e-03, EvalMSE=4.219010e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.922842e-01, Pen=1.622948e-03, EvalMSE=3.742383e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.053731e-01, Pen=1.702898e-03, EvalMSE=3.413357e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.347924e-01, Pen=1.756434e-03, EvalMSE=3.101605e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.669371e-01, Pen=1.880292e-03, EvalMSE=2.725896e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.851134e-01, Pen=2.023945e-03, EvalMSE=2.593222e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.536409e-01, Pen=2.152988e-03, EvalMSE=2.394363e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.265705e-01, Pen=2.131606e-03, EvalMSE=2.300982e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.090296e-01, Pen=2.104288e-03, EvalMSE=2.185276e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.758704e-02, Pen=2.064507e-03, EvalMSE=2.108712e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
