Epoch 0: TrainLoss=1.790513e+02, EvalMSE=2.798189e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.177295e+02, EvalMSE=2.544258e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.207109e+01, EvalMSE=3.279065e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.585174e+01, EvalMSE=3.338199e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.172107e+01, EvalMSE=2.474278e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.589125e+01, EvalMSE=2.285267e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.360819e+01, EvalMSE=1.709699e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.247154e+01, EvalMSE=1.150445e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.174975e+01, EvalMSE=9.091782e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.118796e+01, EvalMSE=8.846189e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.075785e+01, EvalMSE=9.414718e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.023671e+01, EvalMSE=1.062853e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.910183e+00, EvalMSE=1.019938e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=9.648526e+00, EvalMSE=1.108150e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=9.432359e+00, EvalMSE=1.106953e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.253565e+00, EvalMSE=1.076685e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.095715e+00, EvalMSE=1.052525e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=8.950561e+00, EvalMSE=1.042061e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=8.816616e+00, EvalMSE=1.044385e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=8.696286e+00, EvalMSE=1.050862e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.557158e+00, EvalMSE=1.073714e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=8.431655e+00, EvalMSE=1.113364e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.320923e+00, EvalMSE=1.143909e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.210104e+00, EvalMSE=1.172061e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.087778e+00, EvalMSE=1.193739e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=7.954232e+00, EvalMSE=1.191101e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=7.819508e+00, EvalMSE=1.185250e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.690993e+00, EvalMSE=1.187271e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.562408e+00, EvalMSE=1.182824e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.432959e+00, EvalMSE=1.166681e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=7.305552e+00, EvalMSE=1.143453e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=7.180740e+00, EvalMSE=1.117041e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.055694e+00, EvalMSE=1.096683e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=6.921480e+00, EvalMSE=1.095068e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.762702e+00, EvalMSE=1.133383e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.902729e+02, EvalMSE=2.806173e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.233459e+02, EvalMSE=2.565755e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.700954e+01, EvalMSE=2.301290e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.986464e+01, EvalMSE=4.460566e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.592468e+01, EvalMSE=2.965831e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.906741e+01, EvalMSE=2.182967e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.626689e+01, EvalMSE=1.732331e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.471649e+01, EvalMSE=1.136977e-04 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.379303e+01, EvalMSE=7.822895e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.293769e+01, EvalMSE=6.064827e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.207942e+01, EvalMSE=5.274717e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.134970e+01, EvalMSE=4.800007e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.085520e+01, EvalMSE=4.841997e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.046575e+01, EvalMSE=5.046760e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.018772e+01, EvalMSE=5.424409e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=9.972205e+00, EvalMSE=5.885549e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.786222e+00, EvalMSE=6.393320e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=9.622617e+00, EvalMSE=6.915424e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=9.473167e+00, EvalMSE=7.438265e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.328400e+00, EvalMSE=7.969889e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=9.184224e+00, EvalMSE=8.539676e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=9.052816e+00, EvalMSE=9.091750e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=8.936115e+00, EvalMSE=9.494328e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=8.830930e+00, EvalMSE=9.688650e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=8.732813e+00, EvalMSE=9.552263e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=8.639399e+00, EvalMSE=9.260644e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.550639e+00, EvalMSE=9.418811e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.466078e+00, EvalMSE=9.664416e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.384525e+00, EvalMSE=9.876668e-05 (h1=2, h_n=0.115663, lr=0.005, loss=mse)
