Epoch 0: TrainLoss=5.292746e+01, Pen=1.300316e+00, EvalMSE=2.762584e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.624148e+01, Pen=8.232953e-03, EvalMSE=2.285740e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=2.177267e+01, Pen=4.170726e-02, EvalMSE=1.991901e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=8.667812e+00, Pen=3.065593e-03, EvalMSE=1.623517e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.454992e+00, Pen=5.109126e-04, EvalMSE=1.301673e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.919714e+00, Pen=5.746538e-04, EvalMSE=9.308270e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.300780e+00, Pen=6.102287e-04, EvalMSE=7.628262e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.353831e-01, Pen=6.602954e-04, EvalMSE=6.435399e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.942717e-01, Pen=8.446840e-04, EvalMSE=5.592333e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.399027e-01, Pen=1.041734e-03, EvalMSE=5.075349e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.412318e-01, Pen=1.250243e-03, EvalMSE=4.720705e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.756981e-01, Pen=1.436935e-03, EvalMSE=4.308331e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.309130e-01, Pen=1.669724e-03, EvalMSE=3.701433e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.998046e-01, Pen=1.881862e-03, EvalMSE=3.241570e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.750923e-01, Pen=2.028213e-03, EvalMSE=2.946472e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=2.531675e-01, Pen=2.083061e-03, EvalMSE=2.767462e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.316573e-01, Pen=1.962568e-03, EvalMSE=2.683689e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.108947e-01, Pen=1.937160e-03, EvalMSE=2.604685e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.886594e-01, Pen=1.941251e-03, EvalMSE=2.559651e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.700935e-01, Pen=1.977257e-03, EvalMSE=2.530834e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.549249e-01, Pen=2.060172e-03, EvalMSE=2.494677e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.413764e-01, Pen=2.104537e-03, EvalMSE=2.475430e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.300869e-01, Pen=2.159278e-03, EvalMSE=2.450191e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.203303e-01, Pen=2.230471e-03, EvalMSE=2.429141e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.110190e-01, Pen=2.255492e-03, EvalMSE=2.438072e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.034399e-01, Pen=2.238326e-03, EvalMSE=2.438957e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.659591e-02, Pen=2.210231e-03, EvalMSE=2.424445e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.944900e-02, Pen=2.178782e-03, EvalMSE=2.404551e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.110242e-02, Pen=2.154574e-03, EvalMSE=2.387145e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
