Epoch 0: TrainLoss=6.447628e+00, EvalMSE=6.889794e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.693840e+00, EvalMSE=6.532034e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 200: TrainLoss=9.722320e-01, EvalMSE=5.698052e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.681083e-01, EvalMSE=4.779479e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 400: TrainLoss=3.089323e-01, EvalMSE=4.264165e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.764788e-01, EvalMSE=3.999137e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.160318e-01, EvalMSE=3.900352e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 700: TrainLoss=8.568791e-02, EvalMSE=3.873005e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.718755e-02, EvalMSE=3.846286e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.393701e-02, EvalMSE=3.806269e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.385235e-02, EvalMSE=3.746468e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=3.452608e-02, EvalMSE=3.675339e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.899616e-02, EvalMSE=3.630706e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.475774e-02, EvalMSE=3.586264e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=2.114436e-02, EvalMSE=3.538724e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.802001e-02, EvalMSE=3.490203e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.533377e-02, EvalMSE=3.442832e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.304385e-02, EvalMSE=3.398106e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.110842e-02, EvalMSE=3.356941e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.485245e-03, EvalMSE=3.319850e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.131709e-03, EvalMSE=3.287028e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.006769e-03, EvalMSE=3.258410e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.072893e-03, EvalMSE=3.233735e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.297306e-03, EvalMSE=3.212609e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.652311e-03, EvalMSE=3.194583e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.114917e-03, EvalMSE=3.179201e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.666153e-03, EvalMSE=3.166046e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=3.290348e-03, EvalMSE=3.154750e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=2.974456e-03, EvalMSE=3.145009e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=2.707563e-03, EvalMSE=3.136574e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.480456e-03, EvalMSE=3.129250e-04 (h1=16, h_n=1.60806, lr=0.005, loss=mse)
