Epoch 0: TrainLoss=8.409394e+00, Pen=2.016293e+00, EvalMSE=1.230254e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.815508e+00, Pen=5.321713e-01, EvalMSE=1.505382e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.024578e+00, Pen=7.276059e-01, EvalMSE=1.570189e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.085874e+00, Pen=5.399843e-01, EvalMSE=1.252188e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.004563e+00, Pen=2.187557e-01, EvalMSE=7.106255e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.447142e+00, Pen=1.132722e-01, EvalMSE=7.673202e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.144943e+00, Pen=7.296637e-02, EvalMSE=8.036034e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=9.488389e-01, Pen=5.434255e-02, EvalMSE=7.676090e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=8.061590e-01, Pen=4.100835e-02, EvalMSE=6.707105e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.969743e-01, Pen=3.200312e-02, EvalMSE=5.990779e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.112874e-01, Pen=2.507989e-02, EvalMSE=5.397268e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.409265e-01, Pen=1.953888e-02, EvalMSE=4.910482e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.818007e-01, Pen=1.536466e-02, EvalMSE=4.503365e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.316263e-01, Pen=1.211386e-02, EvalMSE=4.198411e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.849907e-01, Pen=9.293073e-03, EvalMSE=4.012228e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.442562e-01, Pen=7.515741e-03, EvalMSE=3.819481e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.106959e-01, Pen=6.411254e-03, EvalMSE=3.606737e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.829069e-01, Pen=5.661753e-03, EvalMSE=3.426776e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.586268e-01, Pen=5.067681e-03, EvalMSE=3.258258e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.366136e-01, Pen=4.517854e-03, EvalMSE=3.108832e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.161752e-01, Pen=3.806396e-03, EvalMSE=3.002380e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.006250e-01, Pen=3.743374e-03, EvalMSE=2.937665e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.872274e-01, Pen=3.732677e-03, EvalMSE=2.883038e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.757015e-01, Pen=3.716279e-03, EvalMSE=2.838393e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.658831e-01, Pen=3.698090e-03, EvalMSE=2.803893e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.575858e-01, Pen=3.679879e-03, EvalMSE=2.778514e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.506159e-01, Pen=3.664142e-03, EvalMSE=2.760760e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.447808e-01, Pen=3.652438e-03, EvalMSE=2.749052e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.398917e-01, Pen=3.644467e-03, EvalMSE=2.742010e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.357652e-01, Pen=3.638141e-03, EvalMSE=2.738733e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.322208e-01, Pen=3.630527e-03, EvalMSE=2.739049e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.290623e-01, Pen=3.619013e-03, EvalMSE=2.744040e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.259927e-01, Pen=3.603870e-03, EvalMSE=2.757633e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.223570e-01, Pen=3.602533e-03, EvalMSE=2.786192e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.180872e-01, Pen=3.667112e-03, EvalMSE=2.801509e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=7.721017e+00, Pen=1.709791e+00, EvalMSE=1.395438e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=4.126138e+00, Pen=7.435780e-01, EvalMSE=1.542155e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.411647e+00, Pen=1.204447e+00, EvalMSE=1.730256e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.639716e+00, Pen=8.256273e-01, EvalMSE=1.344594e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.646697e+00, Pen=2.444216e-01, EvalMSE=7.021780e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.216608e+00, Pen=1.669564e-01, EvalMSE=8.341983e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=9.939667e-01, Pen=1.398965e-01, EvalMSE=8.543521e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=8.507486e-01, Pen=1.117664e-01, EvalMSE=7.696922e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=7.547139e-01, Pen=8.932115e-02, EvalMSE=6.827589e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=6.705979e-01, Pen=7.303786e-02, EvalMSE=5.990669e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.024660e-01, Pen=6.070978e-02, EvalMSE=5.364983e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.227367e-01, Pen=4.840454e-02, EvalMSE=4.831454e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.610677e-01, Pen=3.967647e-02, EvalMSE=4.294062e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=4.110215e-01, Pen=3.401054e-02, EvalMSE=3.867148e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.549475e-01, Pen=2.888042e-02, EvalMSE=3.471583e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.075583e-01, Pen=2.371344e-02, EvalMSE=3.057019e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=2.717653e-01, Pen=1.972665e-02, EvalMSE=2.792355e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.415000e-01, Pen=1.598180e-02, EvalMSE=2.595017e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.155518e-01, Pen=1.272947e-02, EvalMSE=2.451276e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.933023e-01, Pen=1.010232e-02, EvalMSE=2.360717e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.750362e-01, Pen=8.178486e-03, EvalMSE=2.295920e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.601413e-01, Pen=6.836845e-03, EvalMSE=2.230725e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.475579e-01, Pen=5.902795e-03, EvalMSE=2.163435e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.366310e-01, Pen=5.239297e-03, EvalMSE=2.098837e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.269818e-01, Pen=4.756768e-03, EvalMSE=2.040005e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.183321e-01, Pen=4.396802e-03, EvalMSE=1.985995e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.104610e-01, Pen=4.133783e-03, EvalMSE=1.930404e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.033311e-01, Pen=3.965740e-03, EvalMSE=1.876920e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=9.691267e-02, Pen=3.855238e-03, EvalMSE=1.835882e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=9.113039e-02, Pen=3.780930e-03, EvalMSE=1.804702e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=8.580103e-02, Pen=3.728273e-03, EvalMSE=1.778685e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=8.037244e-02, Pen=3.689826e-03, EvalMSE=1.752582e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=7.529691e-02, Pen=3.671543e-03, EvalMSE=1.724395e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=7.105184e-02, Pen=3.647785e-03, EvalMSE=1.692728e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=6.733613e-02, Pen=3.650501e-03, EvalMSE=1.668585e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.772981e+00, Pen=1.622577e+00, EvalMSE=1.188193e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 100: TrainLoss=3.911611e+00, Pen=6.872360e-01, EvalMSE=1.480240e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.197152e+00, Pen=8.649526e-01, EvalMSE=1.445366e-04 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.298761e+00, Pen=5.133030e-01, EvalMSE=9.949623e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.467052e+00, Pen=2.347744e-01, EvalMSE=6.671588e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.046427e+00, Pen=1.257024e-01, EvalMSE=6.840598e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.533070e-01, Pen=9.038684e-02, EvalMSE=7.164363e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.315407e-01, Pen=6.848987e-02, EvalMSE=6.430087e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 800: TrainLoss=6.445124e-01, Pen=5.617564e-02, EvalMSE=5.663679e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 900: TrainLoss=5.574769e-01, Pen=4.642924e-02, EvalMSE=4.892360e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=4.898405e-01, Pen=3.876407e-02, EvalMSE=4.379433e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.404281e-01, Pen=3.310733e-02, EvalMSE=4.068132e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.026315e-01, Pen=2.870659e-02, EvalMSE=3.855070e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=3.725445e-01, Pen=2.506069e-02, EvalMSE=3.689940e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=3.474493e-01, Pen=2.191341e-02, EvalMSE=3.543315e-05 (h1=12, h_n=0.600751, lr=0.005, loss=mse)
