Epoch 0: TrainLoss=1.068477e+01, EvalMSE=1.301005e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.885615e+00, EvalMSE=1.745193e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.912989e+00, EvalMSE=1.871558e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.742414e+00, EvalMSE=1.387154e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.522050e+00, EvalMSE=8.709304e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.819411e+00, EvalMSE=8.730439e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.450187e+00, EvalMSE=1.018480e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.196440e+00, EvalMSE=9.497744e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.036679e+00, EvalMSE=8.978008e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 900: TrainLoss=9.103064e-01, EvalMSE=7.538277e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.979387e-01, EvalMSE=5.997900e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=7.034643e-01, EvalMSE=4.992404e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=6.272736e-01, EvalMSE=4.426560e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.674337e-01, EvalMSE=4.167778e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.135801e-01, EvalMSE=3.929248e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.540422e-01, EvalMSE=3.625381e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=4.055622e-01, EvalMSE=3.374639e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=3.676562e-01, EvalMSE=3.146203e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.372396e-01, EvalMSE=2.937065e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.121938e-01, EvalMSE=2.755441e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.910691e-01, EvalMSE=2.603855e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.728612e-01, EvalMSE=2.483574e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.568921e-01, EvalMSE=2.393078e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.421189e-01, EvalMSE=2.321076e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.290183e-01, EvalMSE=2.271203e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=2.182679e-01, EvalMSE=2.249717e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=2.086981e-01, EvalMSE=2.241984e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.991394e-01, EvalMSE=2.255783e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.894023e-01, EvalMSE=2.300748e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.800775e-01, EvalMSE=2.316200e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.709933e-01, EvalMSE=2.294995e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.622661e-01, EvalMSE=2.258491e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=1.535446e-01, EvalMSE=2.227089e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=1.453069e-01, EvalMSE=2.218025e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=1.381783e-01, EvalMSE=2.223578e-05 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 0: TrainLoss=1.046773e+01, EvalMSE=1.321500e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
Epoch 100: TrainLoss=5.755987e+00, EvalMSE=1.462747e-04 (h1=12, h_n=0.537194, lr=0.005, loss=mse)
