Epoch 0: TrainLoss=4.926226e+01, Pen=1.025546e+00, EvalMSE=2.776679e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 100: TrainLoss=2.972832e+01, Pen=4.891322e-02, EvalMSE=2.885315e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 200: TrainLoss=1.712833e+01, Pen=4.596914e-02, EvalMSE=1.920467e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.089837e+01, Pen=3.795658e-02, EvalMSE=1.717422e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 400: TrainLoss=7.307812e+00, Pen=2.756627e-02, EvalMSE=1.505885e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 500: TrainLoss=3.738058e+00, Pen=1.500383e-02, EvalMSE=1.372136e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 600: TrainLoss=2.256225e+00, Pen=1.610114e-02, EvalMSE=1.136011e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.484802e+00, Pen=9.120462e-03, EvalMSE=1.050943e-04 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.095702e+00, Pen=2.171390e-03, EvalMSE=9.101126e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 900: TrainLoss=8.485032e-01, Pen=9.964245e-04, EvalMSE=8.078084e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.744799e-01, Pen=9.170555e-04, EvalMSE=7.345220e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=5.378996e-01, Pen=1.060797e-03, EvalMSE=6.466971e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=4.333024e-01, Pen=1.298525e-03, EvalMSE=5.578217e-05 (h1=7, h_n=0.452792, lr=0.005, loss=mse)
