Epoch 0: TrainLoss=4.549711e+00, Pen=3.501495e+00, EvalMSE=6.436978e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=7.574904e-01, Pen=6.063719e-01, EvalMSE=6.198766e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=4.746273e-01, Pen=6.126080e-01, EvalMSE=6.037604e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.972436e-01, Pen=5.375807e-01, EvalMSE=5.692916e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.865234e-01, Pen=4.697069e-01, EvalMSE=5.344102e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.199186e-01, Pen=4.240685e-01, EvalMSE=5.069338e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=8.622359e-02, Pen=3.945530e-01, EvalMSE=4.863414e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=6.649525e-02, Pen=3.770853e-01, EvalMSE=4.708457e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.017780e-02, Pen=3.526001e-01, EvalMSE=4.513959e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.803810e-02, Pen=3.236960e-01, EvalMSE=4.248473e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.952102e-02, Pen=3.117497e-01, EvalMSE=4.138353e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.396546e-02, Pen=3.043199e-01, EvalMSE=4.078407e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.956491e-02, Pen=2.959985e-01, EvalMSE=4.016348e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.588253e-02, Pen=2.881112e-01, EvalMSE=3.958223e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.273245e-02, Pen=2.808031e-01, EvalMSE=3.906729e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.005152e-02, Pen=2.742947e-01, EvalMSE=3.862772e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=7.885568e-03, Pen=2.688740e-01, EvalMSE=3.825108e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=6.190059e-03, Pen=2.639154e-01, EvalMSE=3.788360e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=5.001489e-03, Pen=2.607289e-01, EvalMSE=3.763294e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.121640e-03, Pen=2.586608e-01, EvalMSE=3.746146e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.458844e-03, Pen=2.570404e-01, EvalMSE=3.732437e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.953945e-03, Pen=2.557494e-01, EvalMSE=3.721242e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.564283e-03, Pen=2.547136e-01, EvalMSE=3.711949e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=2.258644e-03, Pen=2.538835e-01, EvalMSE=3.704110e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=2.014086e-03, Pen=2.532285e-01, EvalMSE=3.697419e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.813885e-03, Pen=2.527308e-01, EvalMSE=3.691686e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.646072e-03, Pen=2.523775e-01, EvalMSE=3.686784e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.502158e-03, Pen=2.521508e-01, EvalMSE=3.682590e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.376123e-03, Pen=2.520245e-01, EvalMSE=3.678952e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.263660e-03, Pen=2.519701e-01, EvalMSE=3.675708e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.161696e-03, Pen=2.519641e-01, EvalMSE=3.672720e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=1.068065e-03, Pen=2.519913e-01, EvalMSE=3.669901e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.812110e-04, Pen=2.520428e-01, EvalMSE=3.667198e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.999727e-04, Pen=2.521141e-01, EvalMSE=3.664593e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.233989e-04, Pen=2.522029e-01, EvalMSE=3.662082e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.702774e+00, Pen=5.643020e-01, EvalMSE=6.527652e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.561686e-01, Pen=5.715910e-01, EvalMSE=6.291421e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.869610e-01, Pen=4.515128e-01, EvalMSE=5.591691e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.243685e-01, Pen=3.879522e-01, EvalMSE=4.901752e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.574837e-01, Pen=3.466483e-01, EvalMSE=4.307805e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.860514e-02, Pen=3.161694e-01, EvalMSE=4.095715e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.423286e-02, Pen=3.027999e-01, EvalMSE=4.010370e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.005335e-02, Pen=2.928407e-01, EvalMSE=3.949830e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.194996e-02, Pen=2.837609e-01, EvalMSE=3.891478e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.648140e-02, Pen=2.751849e-01, EvalMSE=3.833871e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.251687e-02, Pen=2.672257e-01, EvalMSE=3.778878e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=9.588649e-03, Pen=2.602423e-01, EvalMSE=3.729662e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=7.440460e-03, Pen=2.545020e-01, EvalMSE=3.688416e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.882374e-03, Pen=2.500746e-01, EvalMSE=3.655810e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.758335e-03, Pen=2.468596e-01, EvalMSE=3.631258e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=3.944240e-03, Pen=2.446647e-01, EvalMSE=3.613509e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.347324e-03, Pen=2.432777e-01, EvalMSE=3.601157e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.901639e-03, Pen=2.425079e-01, EvalMSE=3.592944e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.561511e-03, Pen=2.421983e-01, EvalMSE=3.587866e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=2.295380e-03, Pen=2.422302e-01, EvalMSE=3.585181e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.081307e-03, Pen=2.425144e-01, EvalMSE=3.584349e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.904159e-03, Pen=2.429830e-01, EvalMSE=3.584936e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.753943e-03, Pen=2.435762e-01, EvalMSE=3.586531e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.624339e-03, Pen=2.442368e-01, EvalMSE=3.588725e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.511170e-03, Pen=2.449142e-01, EvalMSE=3.591158e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.411337e-03, Pen=2.455723e-01, EvalMSE=3.593575e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.322302e-03, Pen=2.461933e-01, EvalMSE=3.595838e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.241945e-03, Pen=2.467716e-01, EvalMSE=3.597890e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.168532e-03, Pen=2.473081e-01, EvalMSE=3.599721e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.100660e-03, Pen=2.478053e-01, EvalMSE=3.601331e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.037205e-03, Pen=2.482653e-01, EvalMSE=3.602726e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.772372e-04, Pen=2.486916e-01, EvalMSE=3.603917e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=9.199971e-04, Pen=2.490884e-01, EvalMSE=3.604917e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.648883e-04, Pen=2.494596e-01, EvalMSE=3.605742e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=8.114730e-04, Pen=2.498103e-01, EvalMSE=3.606414e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.495406e+00, Pen=5.702342e-01, EvalMSE=7.023554e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=6.223871e-01, Pen=5.926113e-01, EvalMSE=6.024576e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=3.849418e-01, Pen=4.816583e-01, EvalMSE=5.374249e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=1.938279e-01, Pen=3.792183e-01, EvalMSE=4.541809e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.030642e-01, Pen=3.310854e-01, EvalMSE=4.131861e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=6.154202e-02, Pen=3.201670e-01, EvalMSE=4.067423e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.073940e-02, Pen=3.196937e-01, EvalMSE=4.082337e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=2.963760e-02, Pen=3.128935e-01, EvalMSE=4.078095e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.277042e-02, Pen=3.033435e-01, EvalMSE=4.046779e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.802397e-02, Pen=2.939117e-01, EvalMSE=4.000326e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=1.441328e-02, Pen=2.853062e-01, EvalMSE=3.948601e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.151063e-02, Pen=2.776214e-01, EvalMSE=3.896969e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=9.134738e-03, Pen=2.708455e-01, EvalMSE=3.848063e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=7.199269e-03, Pen=2.649744e-01, EvalMSE=3.803336e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=5.649816e-03, Pen=2.600098e-01, EvalMSE=3.763734e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.437163e-03, Pen=2.559327e-01, EvalMSE=3.729848e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.508458e-03, Pen=2.526900e-01, EvalMSE=3.701856e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=2.809304e-03, Pen=2.501939e-01, EvalMSE=3.679481e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=2.289637e-03, Pen=2.483326e-01, EvalMSE=3.662048e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=1.907046e-03, Pen=2.469888e-01, EvalMSE=3.648677e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=1.626442e-03, Pen=2.460580e-01, EvalMSE=3.638510e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=1.418954e-03, Pen=2.454581e-01, EvalMSE=3.630859e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.261745e-03, Pen=2.451254e-01, EvalMSE=3.625193e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.137909e-03, Pen=2.450065e-01, EvalMSE=3.621088e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.035788e-03, Pen=2.450560e-01, EvalMSE=3.618195e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=9.477717e-04, Pen=2.452350e-01, EvalMSE=3.616233e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=8.690857e-04, Pen=2.455123e-01, EvalMSE=3.614984e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=7.968236e-04, Pen=2.458630e-01, EvalMSE=3.614279e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=7.293291e-04, Pen=2.462674e-01, EvalMSE=3.613989e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=6.658239e-04, Pen=2.467093e-01, EvalMSE=3.614009e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=6.061987e-04, Pen=2.471740e-01, EvalMSE=3.614259e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=5.508144e-04, Pen=2.476492e-01, EvalMSE=3.614669e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=5.003106e-04, Pen=2.481230e-01, EvalMSE=3.615186e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=4.553473e-04, Pen=2.485851e-01, EvalMSE=3.615765e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=4.163661e-04, Pen=2.490269e-01, EvalMSE=3.616374e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=4.129712e+00, Pen=1.413413e+00, EvalMSE=6.417909e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=8.593418e-01, Pen=8.079503e-01, EvalMSE=6.421583e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.810323e-01, Pen=6.509584e-01, EvalMSE=6.004409e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.584290e-01, Pen=5.377842e-01, EvalMSE=5.668320e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.972734e-01, Pen=4.489299e-01, EvalMSE=5.222453e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.079471e-01, Pen=3.872094e-01, EvalMSE=4.823299e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=6.756131e-02, Pen=3.550476e-01, EvalMSE=4.567827e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=4.828141e-02, Pen=3.351476e-01, EvalMSE=4.419355e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=3.762399e-02, Pen=3.202539e-01, EvalMSE=4.309907e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.064313e-02, Pen=3.093923e-01, EvalMSE=4.218427e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.528641e-02, Pen=3.005849e-01, EvalMSE=4.138018e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.068310e-02, Pen=2.930174e-01, EvalMSE=4.064724e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.659188e-02, Pen=2.861504e-01, EvalMSE=3.997287e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.308980e-02, Pen=2.797486e-01, EvalMSE=3.935816e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.021928e-02, Pen=2.740010e-01, EvalMSE=3.880971e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=7.952368e-03, Pen=2.690675e-01, EvalMSE=3.833460e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=6.213743e-03, Pen=2.649927e-01, EvalMSE=3.793574e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=4.907566e-03, Pen=2.617318e-01, EvalMSE=3.760976e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=3.938966e-03, Pen=2.591844e-01, EvalMSE=3.734840e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=3.225186e-03, Pen=2.572297e-01, EvalMSE=3.714126e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=2.699109e-03, Pen=2.557504e-01, EvalMSE=3.697798e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.308867e-03, Pen=2.546431e-01, EvalMSE=3.684932e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=2.015664e-03, Pen=2.538226e-01, EvalMSE=3.674754e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.791155e-03, Pen=2.532196e-01, EvalMSE=3.666639e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.615034e-03, Pen=2.527809e-01, EvalMSE=3.660094e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.472976e-03, Pen=2.524662e-01, EvalMSE=3.654747e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=1.355013e-03, Pen=2.522451e-01, EvalMSE=3.650315e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=1.254302e-03, Pen=2.520962e-01, EvalMSE=3.646590e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=1.166221e-03, Pen=2.520042e-01, EvalMSE=3.643419e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=1.087670e-03, Pen=2.519572e-01, EvalMSE=3.640689e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=1.016597e-03, Pen=2.519465e-01, EvalMSE=3.638312e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=9.516499e-04, Pen=2.519647e-01, EvalMSE=3.636218e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=8.919394e-04, Pen=2.520057e-01, EvalMSE=3.634352e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=8.368717e-04, Pen=2.520635e-01, EvalMSE=3.632666e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=7.860417e-04, Pen=2.521329e-01, EvalMSE=3.631122e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.352199e+00, Pen=5.281892e-01, EvalMSE=6.872953e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=7.673647e-01, Pen=7.178858e-01, EvalMSE=6.320682e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=5.793507e-01, Pen=6.006816e-01, EvalMSE=5.817267e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.521730e-01, Pen=4.460506e-01, EvalMSE=5.038743e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.872918e-01, Pen=3.370744e-01, EvalMSE=4.339781e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.077144e-01, Pen=3.008921e-01, EvalMSE=3.995800e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.340373e-02, Pen=3.037900e-01, EvalMSE=3.926217e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.543966e-02, Pen=3.174039e-01, EvalMSE=3.977076e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.391232e-02, Pen=3.285361e-01, EvalMSE=4.049419e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.585359e-02, Pen=3.340042e-01, EvalMSE=4.100985e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.010456e-02, Pen=3.352042e-01, EvalMSE=4.127369e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.589156e-02, Pen=3.328528e-01, EvalMSE=4.130369e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.266045e-02, Pen=3.269077e-01, EvalMSE=4.110761e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.007595e-02, Pen=3.194480e-01, EvalMSE=4.080501e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.761479e-02, Pen=3.097271e-01, EvalMSE=4.037116e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.491736e-02, Pen=2.964544e-01, EvalMSE=3.972269e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.185801e-02, Pen=2.823194e-01, EvalMSE=3.889699e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=8.842779e-03, Pen=2.717369e-01, EvalMSE=3.810783e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.357522e-03, Pen=2.652024e-01, EvalMSE=3.751042e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=4.532333e-03, Pen=2.613624e-01, EvalMSE=3.710893e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=3.278344e-03, Pen=2.589861e-01, EvalMSE=3.684441e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=2.445403e-03, Pen=2.573555e-01, EvalMSE=3.666220e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=1.896977e-03, Pen=2.561375e-01, EvalMSE=3.652854e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=1.532646e-03, Pen=2.551918e-01, EvalMSE=3.642524e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=1.285146e-03, Pen=2.544568e-01, EvalMSE=3.634268e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=1.111371e-03, Pen=2.538926e-01, EvalMSE=3.627523e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=9.843633e-04, Pen=2.534543e-01, EvalMSE=3.621875e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=8.878672e-04, Pen=2.530845e-01, EvalMSE=3.616969e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=8.121268e-04, Pen=2.527512e-01, EvalMSE=3.612630e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=7.505175e-04, Pen=2.524723e-01, EvalMSE=3.608924e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=6.983456e-04, Pen=2.522677e-01, EvalMSE=3.605913e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=6.526774e-04, Pen=2.521355e-01, EvalMSE=3.603544e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=6.119931e-04, Pen=2.520596e-01, EvalMSE=3.601693e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=5.756285e-04, Pen=2.520206e-01, EvalMSE=3.600223e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=5.431116e-04, Pen=2.520041e-01, EvalMSE=3.599023e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 0: TrainLoss=6.603361e+00, Pen=1.986134e+00, EvalMSE=6.898303e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.344988e+00, Pen=3.644686e-01, EvalMSE=6.235726e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
