Epoch 0: TrainLoss=1.216821e+01, Pen=6.003429e-01, EvalMSE=6.699948e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.974429e+00, Pen=5.924572e-01, EvalMSE=5.755128e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.999591e-01, Pen=3.436868e-01, EvalMSE=5.064317e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.923245e-01, Pen=3.064161e-01, EvalMSE=4.653902e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.932628e-01, Pen=2.807045e-01, EvalMSE=4.298009e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.224478e-01, Pen=2.441990e-01, EvalMSE=3.837493e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.094630e-02, Pen=2.164281e-01, EvalMSE=3.445289e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.900766e-02, Pen=1.939287e-01, EvalMSE=3.154035e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.101210e-02, Pen=1.768636e-01, EvalMSE=2.951620e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 900: TrainLoss=1.154125e-02, Pen=1.648146e-01, EvalMSE=2.817498e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=6.880175e-03, Pen=1.583220e-01, EvalMSE=2.751439e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=4.534694e-03, Pen=1.546326e-01, EvalMSE=2.722634e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=3.248279e-03, Pen=1.525443e-01, EvalMSE=2.709455e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=2.479848e-03, Pen=1.514429e-01, EvalMSE=2.703759e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.985689e-03, Pen=1.509372e-01, EvalMSE=2.702222e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.648557e-03, Pen=1.507977e-01, EvalMSE=2.703123e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.407480e-03, Pen=1.508710e-01, EvalMSE=2.705253e-04 (h1=12, h_n=1.35011, lr=0.005, loss=mse)
