Epoch 0: TrainLoss=4.053986e+01, EvalMSE=7.179747e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.773170e+01, EvalMSE=8.534462e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 200: TrainLoss=8.465367e+00, EvalMSE=1.002614e-03 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 300: TrainLoss=5.854953e+00, EvalMSE=9.313275e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 400: TrainLoss=4.101924e+00, EvalMSE=8.028991e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 500: TrainLoss=2.734672e+00, EvalMSE=6.261196e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.902147e+00, EvalMSE=5.101103e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 700: TrainLoss=1.409034e+00, EvalMSE=4.212262e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 800: TrainLoss=1.095377e+00, EvalMSE=3.524411e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 900: TrainLoss=8.878719e-01, EvalMSE=3.072648e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=7.460181e-01, EvalMSE=2.775078e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=6.432769e-01, EvalMSE=2.552963e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=5.642236e-01, EvalMSE=2.375168e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=5.005772e-01, EvalMSE=2.232692e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=4.478401e-01, EvalMSE=2.117384e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=4.033884e-01, EvalMSE=2.021081e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=3.655254e-01, EvalMSE=1.937702e-04 (h1=7, h_n=0.787562, lr=0.005, loss=mse)
