Epoch 0: TrainLoss=4.248787e+00, Pen=1.597594e+00, EvalMSE=1.304721e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.944584e+00, Pen=5.580481e-01, EvalMSE=1.174530e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=7.841135e-01, Pen=3.218635e-01, EvalMSE=8.044465e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=3.219331e-01, Pen=1.221391e-01, EvalMSE=5.359632e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.781181e-01, Pen=3.720128e-02, EvalMSE=4.312012e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.114694e-01, Pen=1.950287e-02, EvalMSE=3.752099e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=7.259317e-02, Pen=1.399249e-02, EvalMSE=3.411715e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=5.259942e-02, Pen=1.163628e-02, EvalMSE=3.195848e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=4.058662e-02, Pen=1.016063e-02, EvalMSE=3.052913e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=3.225826e-02, Pen=9.105597e-03, EvalMSE=2.951856e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.668030e-02, Pen=8.354258e-03, EvalMSE=2.874493e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.308912e-02, Pen=7.830505e-03, EvalMSE=2.812597e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.054996e-02, Pen=7.590610e-03, EvalMSE=2.773792e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.848429e-02, Pen=7.487700e-03, EvalMSE=2.731191e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.661100e-02, Pen=7.513077e-03, EvalMSE=2.679411e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.495001e-02, Pen=7.535115e-03, EvalMSE=2.622824e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=1.348200e-02, Pen=7.524496e-03, EvalMSE=2.567687e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=1.209789e-02, Pen=7.487528e-03, EvalMSE=2.513956e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=1.074209e-02, Pen=7.444690e-03, EvalMSE=2.454045e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=9.358836e-03, Pen=7.281004e-03, EvalMSE=2.401659e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=8.106606e-03, Pen=7.121130e-03, EvalMSE=2.351742e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=7.009231e-03, Pen=6.949561e-03, EvalMSE=2.306502e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=6.102812e-03, Pen=6.793798e-03, EvalMSE=2.265030e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=5.383323e-03, Pen=6.668925e-03, EvalMSE=2.226460e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=4.811648e-03, Pen=6.558307e-03, EvalMSE=2.192993e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=4.440203e-03, Pen=6.420304e-03, EvalMSE=2.168834e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.988495e-03, Pen=6.411457e-03, EvalMSE=2.142688e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=3.681582e-03, Pen=6.356360e-03, EvalMSE=2.124377e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2800: TrainLoss=3.416134e-03, Pen=6.312538e-03, EvalMSE=2.107646e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 2900: TrainLoss=3.179865e-03, Pen=6.268337e-03, EvalMSE=2.093462e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3000: TrainLoss=2.967679e-03, Pen=6.253005e-03, EvalMSE=2.081955e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3100: TrainLoss=2.770047e-03, Pen=6.197137e-03, EvalMSE=2.065886e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3200: TrainLoss=2.587560e-03, Pen=6.164308e-03, EvalMSE=2.053263e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3300: TrainLoss=2.421198e-03, Pen=6.132597e-03, EvalMSE=2.041794e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 3400: TrainLoss=2.274293e-03, Pen=6.105668e-03, EvalMSE=2.032101e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 0: TrainLoss=3.544717e+00, Pen=1.232952e+00, EvalMSE=1.308916e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 100: TrainLoss=1.715921e+00, Pen=4.933682e-01, EvalMSE=1.074483e-04 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.353396e-01, Pen=2.915679e-01, EvalMSE=7.207674e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 300: TrainLoss=2.511289e-01, Pen=1.048584e-01, EvalMSE=4.882229e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 400: TrainLoss=1.377611e-01, Pen=2.830876e-02, EvalMSE=3.919773e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 500: TrainLoss=7.974731e-02, Pen=1.486625e-02, EvalMSE=3.498038e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 600: TrainLoss=4.929253e-02, Pen=1.037962e-02, EvalMSE=3.184978e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 700: TrainLoss=3.582269e-02, Pen=8.711974e-03, EvalMSE=2.999988e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 800: TrainLoss=2.853108e-02, Pen=7.808839e-03, EvalMSE=2.883711e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 900: TrainLoss=2.339283e-02, Pen=7.341926e-03, EvalMSE=2.790509e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=2.001383e-02, Pen=7.137865e-03, EvalMSE=2.716147e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=1.775412e-02, Pen=6.992891e-03, EvalMSE=2.661714e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=1.601299e-02, Pen=6.915955e-03, EvalMSE=2.607051e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.447434e-02, Pen=6.882617e-03, EvalMSE=2.548714e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.294487e-02, Pen=6.879130e-03, EvalMSE=2.481673e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.130005e-02, Pen=6.877047e-03, EvalMSE=2.406992e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.559735e-03, Pen=6.839775e-03, EvalMSE=2.332020e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.946316e-03, Pen=6.749727e-03, EvalMSE=2.265383e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.626721e-03, Pen=6.629386e-03, EvalMSE=2.213958e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.582103e-03, Pen=6.523132e-03, EvalMSE=2.174853e-05 (h1=16, h_n=0.801002, lr=0.005, loss=mse)
