Epoch 0: TrainLoss=4.185084e+00, Pen=1.694086e+00, EvalMSE=6.987925e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 100: TrainLoss=9.095876e-01, Pen=4.708916e-01, EvalMSE=6.488824e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 200: TrainLoss=6.001545e-01, Pen=4.837500e-01, EvalMSE=6.005561e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 300: TrainLoss=4.147468e-01, Pen=4.245059e-01, EvalMSE=5.503112e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 400: TrainLoss=2.774053e-01, Pen=3.602755e-01, EvalMSE=5.072556e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 500: TrainLoss=1.713375e-01, Pen=3.055091e-01, EvalMSE=4.670491e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 600: TrainLoss=1.068691e-01, Pen=2.758542e-01, EvalMSE=4.305923e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 700: TrainLoss=7.479793e-02, Pen=2.616944e-01, EvalMSE=4.109283e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 800: TrainLoss=5.496039e-02, Pen=2.540966e-01, EvalMSE=3.983531e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 900: TrainLoss=4.187082e-02, Pen=2.470439e-01, EvalMSE=3.872867e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1000: TrainLoss=3.263661e-02, Pen=2.398463e-01, EvalMSE=3.755533e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1100: TrainLoss=2.621971e-02, Pen=2.350565e-01, EvalMSE=3.679366e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1200: TrainLoss=2.156631e-02, Pen=2.318657e-01, EvalMSE=3.635563e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1300: TrainLoss=1.771514e-02, Pen=2.296223e-01, EvalMSE=3.603908e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1400: TrainLoss=1.438987e-02, Pen=2.278478e-01, EvalMSE=3.579969e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1500: TrainLoss=1.164330e-02, Pen=2.261117e-01, EvalMSE=3.559152e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1600: TrainLoss=9.518369e-03, Pen=2.246182e-01, EvalMSE=3.542221e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1700: TrainLoss=7.905823e-03, Pen=2.234220e-01, EvalMSE=3.529366e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1800: TrainLoss=6.676197e-03, Pen=2.224089e-01, EvalMSE=3.519271e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 1900: TrainLoss=5.730336e-03, Pen=2.215001e-01, EvalMSE=3.511033e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2000: TrainLoss=4.999519e-03, Pen=2.206532e-01, EvalMSE=3.504138e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2100: TrainLoss=4.434404e-03, Pen=2.198504e-01, EvalMSE=3.498258e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2200: TrainLoss=3.997103e-03, Pen=2.190936e-01, EvalMSE=3.493171e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2300: TrainLoss=3.657801e-03, Pen=2.183944e-01, EvalMSE=3.488720e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2400: TrainLoss=3.393548e-03, Pen=2.177640e-01, EvalMSE=3.484747e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2500: TrainLoss=3.187638e-03, Pen=2.172027e-01, EvalMSE=3.481058e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2600: TrainLoss=3.027844e-03, Pen=2.167038e-01, EvalMSE=3.477471e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
Epoch 2700: TrainLoss=2.904327e-03, Pen=2.162610e-01, EvalMSE=3.473893e-04 (h1=16, h_n=1.80014, lr=0.005, loss=mse)
